,sender,receiver,message,timestamp
160,rosin,dr. mitchell,"ok, but you have to admit that every time we go out with women we meet at the hospital, it turns into--",1994-09-22 00:01:40
161,mitchell,dr. rosin,"would you relax? look around. no pagan altars, no piles of bones in the corners, they're fine. go like this.",1994-09-22 00:01:41
162,monica,rachel,"i said we are not going to do it. sometimes you can be such a, a big baby.",1994-09-22 00:01:42
163,rachel,monica,i am not a baby. you know what?,1994-09-22 00:01:43
164,monica,rachel,what?,1994-09-22 00:01:44
165,rachel,monica,you know what?,1994-09-22 00:01:45
166,monica,rachel,what?,1994-09-22 00:01:46
167,rachel,monica,"every day, you are becoming more and more like your mother.",1994-09-22 00:01:47
168,rosin,rachel,this is a great place. how long have you lived here?,1994-09-22 00:01:48
169,rachel,dr. rosin,"i've been here about six years, and rachel moved in a few months ago.",1994-09-22 00:01:49
170,rosin,rachel,"so, monica, what do you do?",1994-09-22 00:01:50
171,rachel,rosin,"uh, i'm a uh, chef at a restaurant uptown.",1994-09-22 00:01:51
172,rosin,rachel,good for you.,1994-09-22 00:01:52
173,rachel,rosin,"yeah it is. mostly because i get to boss people around, which i just love to do.",1994-09-22 00:01:53
174,rosin,rachel,this hummus is great.,1994-09-22 00:01:54
175,rosin,ross,this hummus is great.,1994-09-22 00:01:54
176,rosin,dr. mitchell,this hummus is great.,1994-09-22 00:01:54
177,rosin,mitchell,this hummus is great.,1994-09-22 00:01:54
178,rosin,monica,this hummus is great.,1994-09-22 00:01:54
179,mitchell,rachel,god bless the chickpea.,1994-09-22 00:01:55
180,mitchell,ross,god bless the chickpea.,1994-09-22 00:01:55
181,mitchell,dr. mitchell,god bless the chickpea.,1994-09-22 00:01:55
182,mitchell,monica,god bless the chickpea.,1994-09-22 00:01:55
183,mitchell,rosin,god bless the chickpea.,1994-09-22 00:01:55
184,monica,rachel,"(laughing) oh, god, i am so spoiled. that's it.",1994-09-22 00:01:56
185,monica,ross,"(laughing) oh, god, i am so spoiled. that's it.",1994-09-22 00:01:56
186,monica,dr. mitchell,"(laughing) oh, god, i am so spoiled. that's it.",1994-09-22 00:01:56
187,monica,mitchell,"(laughing) oh, god, i am so spoiled. that's it.",1994-09-22 00:01:56
188,monica,rosin,"(laughing) oh, god, i am so spoiled. that's it.",1994-09-22 00:01:56
189,rachel,ross,"and by the way, have i mentioned that back in high school, i was a cow.",1994-09-22 00:01:57
190,rachel,dr. mitchell,"and by the way, have i mentioned that back in high school, i was a cow.",1994-09-22 00:01:57
191,rachel,mitchell,"and by the way, have i mentioned that back in high school, i was a cow.",1994-09-22 00:01:57
192,rachel,monica,"and by the way, have i mentioned that back in high school, i was a cow.",1994-09-22 00:01:57
193,rachel,rosin,"and by the way, have i mentioned that back in high school, i was a cow.",1994-09-22 00:01:57
194,monica,rachel,i used to wet my bed.,1994-09-22 00:01:58
195,monica,ross,i used to wet my bed.,1994-09-22 00:01:58
196,monica,dr. mitchell,i used to wet my bed.,1994-09-22 00:01:58
197,monica,mitchell,i used to wet my bed.,1994-09-22 00:01:58
198,monica,rosin,i used to wet my bed.,1994-09-22 00:01:58
199,rachel,ross,i use my breasts to get other people's attention.,1994-09-22 00:01:59
200,rachel,dr. mitchell,i use my breasts to get other people's attention.,1994-09-22 00:01:59
201,rachel,mitchell,i use my breasts to get other people's attention.,1994-09-22 00:01:59
202,rachel,monica,i use my breasts to get other people's attention.,1994-09-22 00:01:59
203,rachel,rosin,i use my breasts to get other people's attention.,1994-09-22 00:01:59
204,monica,rachel,we both do that.,1994-09-22 00:02:00
205,dr. mitchell,rachel,"monica and rachel's apartment. just a minute. rachel, it's your dad.",1994-09-22 00:02:01
206,monica,rachel's father,"hi, dad. no, no, it's me. listen, dad, i can't talk right now, um, but there's something, um, there's something that i've been meaning to tell you. remember back in freshman year? well, billy drestin and i had s*x on your bed.",1994-09-22 00:02:02
207,rachel,monica,"daddy, daddy, why? why would i sleep with billy drestin? his father tried to put you out of business! you are dead!",1994-09-22 00:02:03
208,monica,ross,"ross, he's got the remote again.",1994-09-22 00:02:04
209,ross,monica,good. maybe he can switch it back. maybe not.,1994-09-22 00:02:05
210,rachel,monica,"hello? uh, yeah, uh, hold on a second. let me see if she's here. it's the woman from the hospital admissions office. oh, god, what do we do, what do we do?",1994-09-22 00:02:06
211,monica,rachel,find out what they want.,1994-09-22 00:02:07
212,rachel,monica,"no, you do it.",1994-09-22 00:02:08
213,monica,rachel,"hello, this is monica. yeah? oh, ok, yes, we'll be right down. thank you.",1994-09-22 00:02:09
214,monica,ross,"hello, this is monica. yeah? oh, ok, yes, we'll be right down. thank you.",1994-09-22 00:02:09
215,monica,dr. mitchell,"hello, this is monica. yeah? oh, ok, yes, we'll be right down. thank you.",1994-09-22 00:02:09
216,monica,mitchell,"hello, this is monica. yeah? oh, ok, yes, we'll be right down. thank you.",1994-09-22 00:02:09
217,monica,rosin,"hello, this is monica. yeah? oh, ok, yes, we'll be right down. thank you.",1994-09-22 00:02:09
218,rachel,monica,what?,1994-09-22 00:02:10
219,monica,rachel,we forgot to sign one of the admissions forms.,1994-09-22 00:02:11
220,monica,rachel,thank you.,1994-09-22 00:02:12
221,rachel,monica,"ok, let me just change.",1994-09-22 00:02:13
222,joey,ross,hey.,1994-09-22 00:02:14
223,ross,joey,hey.,1994-09-22 00:02:15
224,phoebe,joey,hi. trouble?,1994-09-22 00:02:16
225,joey,phoebe,your sister stood me up the other night.,1994-09-22 00:02:17
226,phoebe,joey,"oh, no. don't you just hate it when people aren't there for you?",1994-09-22 00:02:18
227,ross,joey,well did you try calling her?,1994-09-22 00:02:19
228,joey,ursula,"i've been trying for two days. when i call the restaurant, they say she's too busy to talk. i can't believe she's blowin' me off.",1994-09-22 00:02:20
229,joey,rachel,"i've been trying for two days. when i call the restaurant, they say she's too busy to talk. i can't believe she's blowin' me off.",1994-09-22 00:02:20
230,joey,ross,"i've been trying for two days. when i call the restaurant, they say she's too busy to talk. i can't believe she's blowin' me off.",1994-09-22 00:02:20
231,joey,monica,"i've been trying for two days. when i call the restaurant, they say she's too busy to talk. i can't believe she's blowin' me off.",1994-09-22 00:02:20
232,joey,phoebe,"i've been trying for two days. when i call the restaurant, they say she's too busy to talk. i can't believe she's blowin' me off.",1994-09-22 00:02:20
233,phoebe,ursula,hey.,1994-09-22 00:02:21
234,ursula,phoebe,oh.,1994-09-22 00:02:22
235,phoebe,ursula,"um, you, got a minute?",1994-09-22 00:02:23
236,ursula,phoebe,"um, yeah, i'm just working.",1994-09-22 00:02:24
237,phoebe,ursula,so.,1994-09-22 00:02:25
238,ursula,phoebe,uh-huh.,1994-09-22 00:02:26
239,phoebe,ursula,"um, oh, i got you a birthday present.",1994-09-22 00:02:27
240,ursula,phoebe,"oh, wow! you remembered! oh, it's a judy jetson thermos.",1994-09-22 00:02:28
241,phoebe,ursula,"right, like the kind you--",1994-09-22 00:02:29
242,ursula,phoebe,"right. oh, i got something for you too.",1994-09-22 00:02:30
243,phoebe,ursula,how'd you know i was coming?,1994-09-22 00:02:31
244,ursula,phoebe,"um, yeah, um, twin thing.",1994-09-22 00:02:32
245,phoebe,ursula,i can't believe you did this. i can't believe you--did this.,1994-09-22 00:02:33
246,phoebe,ursula,does he know?,1994-09-22 00:02:34
247,ursula,phoebe,who?,1994-09-22 00:02:35
248,phoebe,ursula,"joey. you know, um, he's really nutsy about you.",1994-09-22 00:02:36
249,ursula,phoebe,he is? why?,1994-09-22 00:02:37
250,phoebe,ursula,you got me.,1994-09-22 00:02:38
251,ursula,rachel,right. excuse me. doesn't this come with a side salad?,1994-09-22 00:02:39
252,ursula,chandler,right. excuse me. doesn't this come with a side salad?,1994-09-22 00:02:39
253,ursula,monica,right. excuse me. doesn't this come with a side salad?,1994-09-22 00:02:39
254,ursula,nurse,right. excuse me. doesn't this come with a side salad?,1994-09-22 00:02:39
255,ursula,phoebe,right. excuse me. doesn't this come with a side salad?,1994-09-22 00:02:39
256,phoebe,ursula,"so, um, are you gonna call him?",1994-09-22 00:02:40
257,ursula,phoebe,"why, do you think he likes me?",1994-09-22 00:02:41
258,phoebe,ursula,no. joey.,1994-09-22 00:02:42
259,ursula,phoebe,"oh. no, no, he is so smart. he'll figure it out. do you want some chicken?",1994-09-22 00:02:43
260,phoebe,ursula,no. no food with a face.,1994-09-22 00:02:44
261,ursula,phoebe,you have not changed.,1994-09-22 00:02:45
262,phoebe,ursula,"yeah, you too.",1994-09-22 00:02:46
263,rachel,nurse,"hi, remember us?",1994-09-22 00:02:47
264,nurse,rachel,mmm hmmm.,1994-09-22 00:02:48
265,nurse,monica,mmm hmmm.,1994-09-22 00:02:48
266,monica,nurse,"you just called a little while ago about needing a signature on an admissions form. well, it turns out we need a whole new one because uh, you see, i, i put the wrong name again. 'cause um...",1994-09-22 00:02:49
267,nurse,monica,you're that stupid.,1994-09-22 00:02:50
268,monica,nurse,i am. i'm that stupid.,1994-09-22 00:02:51
269,rachel,nurse,and i'm just gonna pay for this with a check.,1994-09-22 00:02:52
270,nurse,rachel,you know your insurance will cover that.,1994-09-22 00:02:53
271,rachel,nurse,i know. i'm just not that bright either.,1994-09-22 00:02:54
272,chandler,ursula,"ok, worst case scenario. say you never feel like a father. say your son never feels connected to you as one. say all of his relationships are affected by this.",1994-09-22 00:02:55
273,chandler,rachel,"ok, worst case scenario. say you never feel like a father. say your son never feels connected to you as one. say all of his relationships are affected by this.",1994-09-22 00:02:55
274,chandler,monica,"ok, worst case scenario. say you never feel like a father. say your son never feels connected to you as one. say all of his relationships are affected by this.",1994-09-22 00:02:55
275,chandler,nurse,"ok, worst case scenario. say you never feel like a father. say your son never feels connected to you as one. say all of his relationships are affected by this.",1994-09-22 00:02:55
276,chandler,phoebe,"ok, worst case scenario. say you never feel like a father. say your son never feels connected to you as one. say all of his relationships are affected by this.",1994-09-22 00:02:55
277,chandler,ross,"you know, you'd think i would. what's up with the simian? ross: it's just a furball.",1994-09-22 00:02:56
278,chandler,ross,"ok, who's turn is it?",1994-09-22 00:02:57
279,ross,chandler,"yours. i just got 43 points for ""kidney"".",1994-09-22 00:02:58
280,chandler,ross,"no, no, you got zero points for ""idney"".",1994-09-22 00:02:59
281,ross,chandler,"i had a ""k"". where's my ""k""?",1994-09-22 00:03:00
282,ross,nurse,"you've got to help me! my monkey swallowed a ""k""!",1994-09-22 00:03:01
283,nurse,ross,you get that animal out of here.,1994-09-22 00:03:02
284,ross,nurse,"no, you don't understand. the animal hospital is way across town. he's choking. i don't know what else to do.",1994-09-22 00:03:03
285,monica,rachel,what's goin' on?,1994-09-22 00:03:04
286,monica,ross,what's goin' on?,1994-09-22 00:03:04
287,monica,dr. mitchell,what's goin' on?,1994-09-22 00:03:04
288,monica,chandler,what's goin' on?,1994-09-22 00:03:04
289,monica,nurse,what's goin' on?,1994-09-22 00:03:04
290,monica,phoebe,what's goin' on?,1994-09-22 00:03:04
291,chandler,monica,marcel swallowed a scrabble tile.,1994-09-22 00:03:05
292,nurse,ross,excuse me. this hospital is for people.,1994-09-22 00:03:06
293,ross,nurse,"lady, he is people. he has a name, ok? he watches jeopardy. he touches himself when nobody's watching. please, please, have a heart!",1994-09-22 00:03:07
294,dr. mitchell,ross,i'll take a look at him.,1994-09-22 00:03:08
295,rachel,dr. mitchell,"oh, thank you.",1994-09-22 00:03:09
296,monica,dr. mitchell,"oh, thank you.",1994-09-22 00:03:09
297,monica,dr. mitchell,michael.,1994-09-22 00:03:10
298,dr. mitchell,rachel,rachel.,1994-09-22 00:03:11
299,rachel,dr. mitchell,what?,1994-09-22 00:03:12
300,monica,dr. mitchell,monica.,1994-09-22 00:03:13
301,rachel,monica,oh.,1994-09-22 00:03:14
302,monica,rachel,hi.,1994-09-22 00:03:15
303,rachel,monica,hi.,1994-09-22 00:03:16
304,phoebe,rachel,hey.,1994-09-22 00:03:17
305,phoebe,ross,hey.,1994-09-22 00:03:17
306,phoebe,dr. mitchell,hey.,1994-09-22 00:03:17
307,phoebe,chandler,hey.,1994-09-22 00:03:17
308,phoebe,monica,hey.,1994-09-22 00:03:17
309,phoebe,nurse,hey.,1994-09-22 00:03:17
310,phoebe,joey,"listen, um.",1994-09-22 00:03:18
311,joey,phoebe,"no, no, no, don't say ""listen"". i know that ""listen"". i've said that ""listen"".",1994-09-22 00:03:19
312,phoebe,joey,i'm sorry.,1994-09-22 00:03:20
313,joey,phoebe,i don't get it. what happened? what about everything you said under the bridge?,1994-09-22 00:03:21
314,phoebe,joey,"yeah, um, you know, you should just forget about what i said under the bridge, i was talkin' crazy that night, i was so drunk.",1994-09-22 00:03:22
315,joey,phoebe,you don't drink,1994-09-22 00:03:23
316,joey,phoebe,urs--,1994-09-22 00:03:24
317,phoebe,joey,"ok, yeah, so it's not gonna work.",1994-09-22 00:03:25
318,joey,phoebe,why? is it because i'm friends with phoebe?,1994-09-22 00:03:26
319,phoebe,joey,"if it was, would you stop hanging out with her?",1994-09-22 00:03:27
320,joey,phoebe,"no. no, i, i couldn't do that.",1994-09-22 00:03:28
321,phoebe,joey,"um, then yes, 'cause of phoebe. so, you know, it's either her or me.",1994-09-22 00:03:29
322,joey,phoebe,"then, uh, then i'm sorry.",1994-09-22 00:03:30
323,phoebe,joey,"you know, you're gonna be really, really hard to get over.",1994-09-22 00:03:31
324,joey,phoebe,"i know. i don't know whether it's just 'cause we're breakin' up or what, but you have never looked so beautiful.",1994-09-22 00:03:32
325,phoebe,joey,really?,1994-09-22 00:03:33
326,joey,phoebe,pheebs?,1994-09-22 00:03:34
327,phoebe,joey,yeah.,1994-09-22 00:03:35
328,ross,joey,he looks so tiny.,1994-09-22 00:03:36
329,ross,phoebe,he looks so tiny.,1994-09-22 00:03:36
330,joey,ross,we just got the message.,1994-09-22 00:03:37
331,joey,phoebe,we just got the message.,1994-09-22 00:03:37
332,phoebe,ross,is he all right?,1994-09-22 00:03:38
333,phoebe,joey,is he all right?,1994-09-22 00:03:38
334,ross,joey,"yeah. the doctor got the ""k"" out. he also found an ""m"" and an ""o"".",1994-09-22 00:03:39
335,ross,phoebe,"yeah. the doctor got the ""k"" out. he also found an ""m"" and an ""o"".",1994-09-22 00:03:39
336,ross,chandler,"well, the doctor says he's gonna be fine. he's just sleeping now.",1994-09-22 00:03:40
337,chandler,ross,"so, you feel like a dad yet?",1994-09-22 00:03:41
338,ross,chandler,"no, why?",1994-09-22 00:03:42
339,chandler,ross,"hey, come on, you came through, you did what you had to do. that is very dad.",1994-09-22 00:03:43
0,monica,chandler,"hey, guys.",1994-09-22 00:00:00
1,monica,ross,"hey, guys.",1994-09-22 00:00:00
2,chandler,monica,hey.,1994-09-22 00:00:01
3,ross,monica,hey.,1994-09-22 00:00:02
4,rachel,monica,"hey... hi, ladies... uh, can i get you anything? [to monica, quietly]: did you bring the mail?",1994-09-22 00:00:03
5,rachel,phoebe,"hey... hi, ladies... uh, can i get you anything? [to monica, quietly]: did you bring the mail?",1994-09-22 00:00:03
6,monica,rachel,lots of responses.,1994-09-22 00:00:04
7,rachel,monica,"[to monica]: really? [out loud]: sure, we have scones left! [to monica]: ok, read them to me.",1994-09-22 00:00:05
8,phoebe,rachel,"[reading]: dear ms. green, thank you for your inquiry, however... oh... [crumples up letter]",1994-09-22 00:00:06
9,rachel,girls,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
10,rachel,phoebe,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
11,rachel,monica,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
12,rachel,chandler,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
13,rachel,guys,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
14,rachel,joey,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
15,rachel,ross,[out loud]: we have apple cinnamon...,1994-09-22 00:00:07
16,monica,rachel,[reading]: ok... dear ms. green... yeah... yeah... yeah... no. [crumpes up letter],1994-09-22 00:00:08
17,phoebe,rachel,wow!,1994-09-22 00:00:09
18,rachel,phoebe,what?,1994-09-22 00:00:10
19,phoebe,rachel,[reading]: your visa bill is huge!,1994-09-22 00:00:11
20,rachel,phoebe,[grabs the bill] give me that!,1994-09-22 00:00:12
21,chandler,ross,"you know, i can't believe you. linda is so great! why won't you go out with her again?",1994-09-22 00:00:13
22,ross,chandler,i don't know.,1994-09-22 00:00:14
23,chandler,ross,is this still about her whole 'the flintstones could've really happened' thing?,1994-09-22 00:00:15
24,ross,chandler,"no, it's not just that. it's just--i want someone who... who does something for me, y'know? who gets my heart pounding, who... who makes me, uh... [begins to stare lovingly at rachel]",1994-09-22 00:00:16
25,chandler,ross,...little playthings with yarn?,1994-09-22 00:00:17
26,ross,chandler,what?,1994-09-22 00:00:18
27,chandler,ross,could you want her more?,1994-09-22 00:00:19
28,ross,chandler,who?,1994-09-22 00:00:20
29,chandler,ross,"[sarcastically] dee, the sarcastic sister from whats happening.",1994-09-22 00:00:21
30,ross,chandler,"look, i am totally, totally over her, ok, i just... [rachel comes over, ross lays head on table]: hiiii!",1994-09-22 00:00:22
31,rachel,ross,hi! how are you?,1994-09-22 00:00:23
32,ross,rachel,"we're fine, we're fine.",1994-09-22 00:00:24
33,rachel,ross,ok. [walks away],1994-09-22 00:00:25
34,joey,ross,shut up!,1994-09-22 00:00:26
35,joey,chandler,shut up!,1994-09-22 00:00:26
36,chandler,joey,we're not--we're not saying anything.,1994-09-22 00:00:27
37,phoebe,girls,what?,1994-09-22 00:00:28
38,phoebe,monica,what?,1994-09-22 00:00:28
39,phoebe,rachel,what?,1994-09-22 00:00:28
40,phoebe,chandler,what?,1994-09-22 00:00:28
41,phoebe,guys,what?,1994-09-22 00:00:28
42,phoebe,joey,what?,1994-09-22 00:00:28
43,phoebe,ross,what?,1994-09-22 00:00:28
44,ross,girls,uhhhh... joey cried last night.,1994-09-22 00:00:29
45,ross,phoebe,uhhhh... joey cried last night.,1994-09-22 00:00:29
46,ross,monica,uhhhh... joey cried last night.,1994-09-22 00:00:29
47,ross,rachel,uhhhh... joey cried last night.,1994-09-22 00:00:29
48,ross,chandler,uhhhh... joey cried last night.,1994-09-22 00:00:29
49,ross,guys,uhhhh... joey cried last night.,1994-09-22 00:00:29
50,ross,joey,uhhhh... joey cried last night.,1994-09-22 00:00:29
51,joey,girls,thank you.,1994-09-22 00:00:30
52,joey,phoebe,thank you.,1994-09-22 00:00:30
53,joey,monica,thank you.,1994-09-22 00:00:30
54,joey,rachel,thank you.,1994-09-22 00:00:30
55,joey,chandler,thank you.,1994-09-22 00:00:30
56,joey,guys,thank you.,1994-09-22 00:00:30
57,joey,ross,thank you.,1994-09-22 00:00:30
58,chandler,girls,"[to the girls] we were playing poker, alright...",1994-09-22 00:00:31
59,joey,girls,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
60,joey,phoebe,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
61,joey,monica,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
62,joey,rachel,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
63,joey,chandler,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
64,joey,guys,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
65,joey,ross,"there was chocolate on the three. it looked like an eight, alright?",1994-09-22 00:00:32
66,ross,girls,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
67,ross,phoebe,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
68,ross,monica,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
69,ross,rachel,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
70,ross,chandler,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
71,ross,guys,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
72,ross,joey,"oh, guys, you should've seen him. 'read 'em and weep.'",1994-09-22 00:00:33
73,chandler,girls,and then he did.,1994-09-22 00:00:34
74,chandler,phoebe,and then he did.,1994-09-22 00:00:34
75,chandler,monica,and then he did.,1994-09-22 00:00:34
76,chandler,rachel,and then he did.,1994-09-22 00:00:34
77,chandler,guys,and then he did.,1994-09-22 00:00:34
78,chandler,joey,and then he did.,1994-09-22 00:00:34
79,chandler,ross,and then he did.,1994-09-22 00:00:34
80,rachel,guys,"well, now, how come you guys have never played poker with us?",1994-09-22 00:00:35
81,phoebe,guys,"yeah, what is that? like, some kind of guy thing? like, some kind of sexist guy thing? like it's poker, so only guys can play?",1994-09-22 00:00:36
82,ross,rachel,"no, women are welcome to play.",1994-09-22 00:00:37
83,ross,phoebe,"no, women are welcome to play.",1994-09-22 00:00:37
84,phoebe,guys,"oh, ok, so then what is it? some kind of... you know, like, like... some kind of, y'know, like... alright, what is it?",1994-09-22 00:00:38
85,chandler,girls,there just don't happen to be any women in our games.,1994-09-22 00:00:39
86,joey,girls,"yeah, we just don't happen to know any women that know how to play poker.",1994-09-22 00:00:40
87,girls,guys,"oh, yeah, right.",1994-09-22 00:00:41
88,monica,guys,"oh, please, that is such a lame excuse!",1994-09-22 00:00:42
89,rachel,guys,really.,1994-09-22 00:00:43
90,monica,guys,"i mean, that's a typical guy response.",1994-09-22 00:00:44
91,ross,girls,"excuse me, do any of you know how to play?",1994-09-22 00:00:45
92,girls,ross,no.,1994-09-22 00:00:46
93,rachel,guys,but you could teach us.,1994-09-22 00:00:47
94,guys,girls,no.,1994-09-22 00:00:48
95,chandler,phoebe,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
96,chandler,monica,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
97,chandler,rachel,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
98,chandler,phoebe,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
99,chandler,rachel,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
100,chandler,guys,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
101,chandler,joey,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
102,chandler,ross,"[teaching] ok, so now we draw cards.",1994-09-22 00:00:49
103,monica,chandler,"so i wouldn't need any, right? cause i have a straight.",1994-09-22 00:00:50
104,rachel,monica,"oh, good for you!",1994-09-22 00:00:51
105,phoebe,monica,congratulations!,1994-09-22 00:00:52
106,chandler,phoebe,"ok phoebs, how many do you want?",1994-09-22 00:00:53
107,phoebe,chandler,"ok, i just need two... the, um, ten of spades and the six of clubs.",1994-09-22 00:00:54
108,ross,phoebe,"no. no, uh, phoebs? you can't--you can't do--",1994-09-22 00:00:55
109,rachel,ross,"oh wait, i have the ten of spades! here! [gives it to phoebe] ross: no, no. uh... no, see, uh, you-you can't do that.",1994-09-22 00:00:56
110,rachel,phoebe,"oh wait, i have the ten of spades! here! [gives it to phoebe] ross: no, no. uh... no, see, uh, you-you can't do that.",1994-09-22 00:00:56
111,rachel,phoebe,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
112,rachel,monica,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
113,rachel,chandler,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
114,rachel,phoebe,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
116,rachel,guys,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
117,rachel,joey,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
118,rachel,ross,"oh, no no no no no no, that's ok, i don't need them. i'm going for fours.",1994-09-22 00:00:57
119,ross,rachel,"oh, you're... [gives up]",1994-09-22 00:00:58
120,monica,phoebe,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
121,monica,rachel,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
122,monica,chandler,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
123,monica,phoebe,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
124,monica,rachel,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
125,monica,guys,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
126,monica,joey,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
127,monica,ross,"alright, here we go. we've got salmon roulettes and assorted crudites.",1994-09-22 00:00:59
128,phoebe,monica,ooooooo!,1994-09-22 00:01:00
129,rachel,monica,ooooooo!,1994-09-22 00:01:00
130,joey,monica,"whoa, whoa, whoa, monica, what're you doin'? this is a poker game. you can't serve food with more than one syllable. it's gotta be like chips, or dip, or pretz--[look of realization]",1994-09-22 00:01:01
131,chandler,phoebe,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
132,chandler,monica,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
133,chandler,rachel,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
134,chandler,phoebe,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
135,chandler,rachel,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
136,chandler,guys,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
137,chandler,joey,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
138,chandler,ross,"[changing subject] ok, so at this point, the dealer--",1994-09-22 00:01:02
139,monica,phoebe,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
140,monica,rachel,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
141,monica,chandler,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
142,monica,phoebe,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
143,monica,rachel,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
144,monica,guys,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
145,monica,joey,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
146,monica,ross,"alright, you know, we got it, we got it. let's play for real. high stakes... big bucks...",1994-09-22 00:01:03
147,ross,phoebe,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
148,ross,monica,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
149,ross,rachel,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
150,ross,chandler,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
151,ross,phoebe,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
152,ross,rachel,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
153,ross,guys,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
154,ross,joey,"alright, now, you sure? phoebe just threw away two jacks because they didn't look happy...",1994-09-22 00:01:04
155,phoebe,monica,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
156,phoebe,rachel,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
157,phoebe,chandler,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
158,phoebe,phoebe,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
159,phoebe,rachel,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
160,phoebe,guys,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
161,phoebe,joey,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
